commodity,month,avg_price
"Milk (Cow, Pasteurized)",9/1/2020,43.95
"Milk (Cow, Pasteurized)",10/1/2020,43.36
"Milk (Cow, Pasteurized)",12/1/2020,48.35
Milk (Uht),8/1/2020,27
Milk (Uht),1/1/2021,53.33333333
Milk (Uht),2/1/2021,62.96
Milk (Uht),3/1/2021,56.27117647
Milk (Uht),4/1/2021,62.69421053
Milk (Uht),5/1/2021,58.81666667
Milk (Uht),6/1/2021,67.97714286
Milk (Uht),7/1/2021,60.42866667
Milk (Uht),8/1/2021,58.15368421
Milk (Uht),9/1/2021,58.565
Milk (Uht),10/1/2021,56.77411765
Milk (Uht),11/1/2021,58.44363636
Milk (Uht),12/1/2021,61.812
Milk (Uht),1/1/2022,63.19181818
Milk (Uht),2/1/2022,65.7
Milk (Uht),1/1/2023,81.875
Milk (Uht),2/1/2023,77.2675
Milk (Uht),3/1/2023,77.32
Milk (Uht),4/1/2023,70.78
Milk (Uht),5/1/2023,76.833
Milk (Uht),6/1/2023,81.875
Milk (Uht),7/1/2023,73.33
Milk (Uht),10/1/2023,81.945
Milk (Uht),11/1/2023,86.6925
Milk (Uht),12/1/2023,83.245
Milk (Uht),1/1/2024,69.29
Milk (Uht),2/1/2024,69.72166667
Milk (Uht),3/1/2024,81.63555556
Milk (Uht),4/1/2024,83.334
Milk (Uht),5/1/2024,96.0425
Milk (Uht),6/1/2024,80
Milk (Uht),7/1/2024,79.44333333
Milk (Uht),8/1/2024,79.1675
Milk (Uht),9/1/2024,89.375
Milk (Uht),10/1/2024,85.334
Milk (Uht),11/1/2024,81.3325
Milk (Uht),12/1/2024,80.41666667
Milk (Uht),1/1/2025,82.7075
Milk (Uht),2/1/2025,85.21
Milk (Uht),3/1/2025,77.9175
Millet (Finger),1/1/2021,6850.25
Millet (Finger),2/1/2021,7153.25
Millet (Finger),3/1/2021,6098.833333
Millet (Finger),5/1/2021,6733.5
Millet (Finger),6/1/2021,9111.2
Millet (Finger),7/1/2021,6600
Millet (Finger),8/1/2021,8573.4
Millet (Finger),9/1/2021,8096
Millet (Finger),10/1/2021,7832.75
Millet (Finger),11/1/2021,8490.107143
Oil (Vegetable),1/1/2006,115
Oil (Vegetable),3/1/2006,108
Oil (Vegetable),4/1/2006,110
Oil (Vegetable),5/1/2006,120
Oil (Vegetable),9/1/2006,120
Oil (Vegetable),10/1/2006,120
Oil (Vegetable),11/1/2006,135
Oil (Vegetable),12/1/2006,140
Oil (Vegetable),3/1/2007,135
Oil (Vegetable),4/1/2007,130
Oil (Vegetable),11/1/2007,135
Oil (Vegetable),12/1/2007,145
Oil (Vegetable),1/1/2008,162
Oil (Vegetable),3/1/2008,173
Oil (Vegetable),4/1/2008,175
Oil (Vegetable),5/1/2008,177
Oil (Vegetable),6/1/2008,180
Oil (Vegetable),7/1/2008,183
Oil (Vegetable),8/1/2008,183
Oil (Vegetable),9/1/2008,183
Oil (Vegetable),10/1/2008,181
Oil (Vegetable),11/1/2008,182
Oil (Vegetable),12/1/2008,180
Oil (Vegetable),3/1/2009,127
Oil (Vegetable),5/1/2009,126
Oil (Vegetable),7/1/2009,126
Oil (Vegetable),8/1/2009,133
Oil (Vegetable),9/1/2009,139
Oil (Vegetable),10/1/2009,140
Oil (Vegetable),12/1/2009,140
Oil (Vegetable),1/1/2010,135
Oil (Vegetable),3/1/2010,137
Oil (Vegetable),4/1/2010,140
Oil (Vegetable),5/1/2010,138
Oil (Vegetable),6/1/2010,156
Oil (Vegetable),7/1/2010,154
Oil (Vegetable),9/1/2010,160
Oil (Vegetable),10/1/2010,182
Oil (Vegetable),11/1/2010,187
Oil (Vegetable),12/1/2010,192
Oil (Vegetable),1/1/2011,196
Oil (Vegetable),2/1/2011,210
Oil (Vegetable),3/1/2011,215
Oil (Vegetable),4/1/2011,225
Oil (Vegetable),5/1/2011,230
Oil (Vegetable),6/1/2011,230
Oil (Vegetable),7/1/2011,225
Oil (Vegetable),9/1/2011,220
Oil (Vegetable),10/1/2011,220
Oil (Vegetable),12/1/2011,220
Oil (Vegetable),2/1/2012,250
Oil (Vegetable),3/1/2012,250
Oil (Vegetable),4/1/2012,230
Oil (Vegetable),5/1/2012,230
Oil (Vegetable),10/1/2012,233
Oil (Vegetable),11/1/2012,240
Oil (Vegetable),1/1/2013,230
Oil (Vegetable),2/1/2013,230
Oil (Vegetable),4/1/2013,230
Oil (Vegetable),5/1/2013,220
Oil (Vegetable),7/1/2013,200
Oil (Vegetable),8/1/2013,199
Oil (Vegetable),10/1/2013,219
Oil (Vegetable),11/1/2013,224
Oil (Vegetable),12/1/2013,180
Oil (Vegetable),1/1/2014,226.25
Oil (Vegetable),3/1/2014,226.25
Oil (Vegetable),5/1/2014,202.25
Oil (Vegetable),6/1/2014,200
Oil (Vegetable),8/1/2014,160
Oil (Vegetable),10/1/2014,221.75
Oil (Vegetable),11/1/2014,222
Oil (Vegetable),12/1/2014,220
Oil (Vegetable),1/1/2015,215
Oil (Vegetable),2/1/2015,208
Oil (Vegetable),3/1/2015,210
Oil (Vegetable),4/1/2015,205
Oil (Vegetable),5/1/2015,200
Oil (Vegetable),6/1/2015,190
Oil (Vegetable),7/1/2015,150
Oil (Vegetable),11/1/2015,175
Oil (Vegetable),2/1/2016,183
Oil (Vegetable),5/1/2016,185
Oil (Vegetable),6/1/2016,185
Oil (Vegetable),7/1/2016,180
Oil (Vegetable),9/1/2016,178
Oil (Vegetable),10/1/2016,176
Oil (Vegetable),11/1/2016,175
Oil (Vegetable),1/1/2017,175
Oil (Vegetable),2/1/2017,180
Oil (Vegetable),4/1/2017,190
Oil (Vegetable),5/1/2017,196
Oil (Vegetable),6/1/2017,198
Oil (Vegetable),8/1/2017,199
Oil (Vegetable),9/1/2017,185
Oil (Vegetable),10/1/2017,185
Oil (Vegetable),12/1/2017,182.5
Oil (Vegetable),2/1/2018,184.67
Oil (Vegetable),3/1/2018,186.67
Oil (Vegetable),5/1/2018,190
Oil (Vegetable),7/1/2018,193
Oil (Vegetable),8/1/2018,192
Oil (Vegetable),9/1/2018,191.45
Oil (Vegetable),10/1/2018,190.5
Oil (Vegetable),11/1/2018,188
Oil (Vegetable),12/1/2018,187.66
Oil (Vegetable),2/1/2019,188.5
Oil (Vegetable),5/1/2019,182.6
Oil (Vegetable),7/1/2019,186.75
Oil (Vegetable),9/1/2019,180
Oil (Vegetable),11/1/2019,185
Oil (Vegetable),1/1/2020,195
Oil (Vegetable),2/1/2020,198
Oil (Vegetable),3/1/2020,195
Oil (Vegetable),4/1/2020,181.75
Oil (Vegetable),6/1/2020,185
Oil (Vegetable),7/1/2020,180
Oil (Vegetable),9/1/2020,143.63
Oil (Vegetable),10/1/2020,141.91
Oil (Vegetable),11/1/2020,147.57
Oil (Vegetable),12/1/2020,156.62
Oil (Vegetable),1/1/2021,180.375
Oil (Vegetable),2/1/2021,198.1418182
Oil (Vegetable),3/1/2021,200.7176
Oil (Vegetable),4/1/2021,198.802
Oil (Vegetable),5/1/2021,204.07
Oil (Vegetable),6/1/2021,213.778
Oil (Vegetable),7/1/2021,227.24
Oil (Vegetable),8/1/2021,218.622
Oil (Vegetable),9/1/2021,214.566
Oil (Vegetable),10/1/2021,222.9831579
Oil (Vegetable),11/1/2021,236.51
Oil (Vegetable),12/1/2021,243.9915385
Oil (Vegetable),1/1/2022,258.465
Oil (Vegetable),2/1/2022,270.63375
Oil (Vegetable),11/1/2022,350
Oil (Vegetable),1/1/2023,282.075
Oil (Vegetable),2/1/2023,292.6028571
Oil (Vegetable),3/1/2023,280.9914286
Oil (Vegetable),4/1/2023,276.6383333
Oil (Vegetable),5/1/2023,257.3233333
Oil (Vegetable),6/1/2023,263.2128571
Oil (Vegetable),7/1/2023,261.7333333
Oil (Vegetable),8/1/2023,259.23
Oil (Vegetable),10/1/2023,284.3883333
Oil (Vegetable),11/1/2023,272.6377778
Oil (Vegetable),12/1/2023,277.3033333
Oil (Vegetable),1/1/2024,284.9633333
Oil (Vegetable),2/1/2024,275.62
Oil (Vegetable),3/1/2024,282.7814286
Oil (Vegetable),4/1/2024,254.20625
Oil (Vegetable),5/1/2024,279.1685714
Oil (Vegetable),6/1/2024,258.9825
Oil (Vegetable),7/1/2024,260.175
Oil (Vegetable),8/1/2024,245.2255556
Oil (Vegetable),9/1/2024,263.699
Oil (Vegetable),10/1/2024,265.764
Oil (Vegetable),11/1/2024,294.28
Oil (Vegetable),12/1/2024,293.4385714
Oil (Vegetable),1/1/2025,297.2075
Oil (Vegetable),2/1/2025,291.5057143
Oil (Vegetable),3/1/2025,299.2528571
Onions (Dry),1/1/2021,554.7
Onions (Dry),2/1/2021,635.6666667
Onions (Dry),3/1/2021,602
Onions (Dry),4/1/2021,686.125
Onions (Dry),5/1/2021,874.1111111
Onions (Dry),6/1/2021,1373
Onions (Dry),7/1/2021,652
Onions (Dry),8/1/2021,625.75
Onions (Dry),9/1/2021,702.125
Onions (Dry),10/1/2021,722
Onions (Dry),11/1/2021,812.0422222
Onions (Dry),12/1/2021,946.2857143
Onions (Dry),1/1/2022,888.125
Onions (Dry),2/1/2022,934.558
Onions (Dry),3/1/2022,974.1516667
Onions (Dry),4/1/2022,1021.3025
Onions (Dry),5/1/2022,1081.76375
Onions (Dry),6/1/2022,872.2857143
Onions (Dry),7/1/2022,790.6
Onions (Dry),8/1/2022,739.09
Onions (Dry),9/1/2022,768.864
Onions (Dry),10/1/2022,791.51
Onions (Dry),11/1/2022,655.8888889
Onions (Dry),12/1/2022,658.1666667
Onions (Dry),1/1/2023,959.3333333
Onions (Dry),2/1/2023,643.2833333
Onions (Dry),3/1/2023,724
Onions (Dry),4/1/2023,701.698
Onions (Dry),5/1/2023,970.96
Onions (Dry),6/1/2023,1177.857143
Onions (Dry),7/1/2023,1364.8
Onions (Dry),8/1/2023,1560
Onions (Dry),9/1/2023,1725.1
Onions (Dry),10/1/2023,1820
Onions (Dry),12/1/2023,1680.13
Onions (Dry),1/1/2024,1634.29
Onions (Dry),2/1/2024,1730.666667
Onions (Dry),3/1/2024,1927
Onions (Dry),4/1/2024,2328
Onions (Dry),5/1/2024,1953
Onions (Dry),6/1/2024,1599
Onions (Dry),7/1/2024,932
Onions (Dry),8/1/2024,718
Onions (Dry),9/1/2024,1014
Onions (Dry),10/1/2024,845
Onions (Dry),11/1/2024,823.29
Onions (Dry),12/1/2024,1200.03
Onions (Dry),2/1/2025,1096.116667
Onions (Dry),3/1/2025,899.99
Onions (Red),8/1/2020,57
Potatoes (Irish),1/1/2006,1162.03
Potatoes (Irish),2/1/2006,1118.3275
Potatoes (Irish),3/1/2006,918.54
Potatoes (Irish),4/1/2006,1618.513333
Potatoes (Irish),5/1/2006,1111.1
Potatoes (Irish),6/1/2006,655.855
Potatoes (Irish),7/1/2006,558.885
Potatoes (Irish),8/1/2006,555.55
Potatoes (Irish),9/1/2006,582.22
Potatoes (Irish),10/1/2006,621.11
Potatoes (Irish),11/1/2006,862.0333333
Potatoes (Irish),12/1/2006,675.825
Potatoes (Irish),1/1/2007,675
Potatoes (Irish),2/1/2007,945.6666667
Potatoes (Irish),3/1/2007,1037.613333
Potatoes (Irish),4/1/2007,1227.015
Potatoes (Irish),5/1/2007,929.16
Potatoes (Irish),6/1/2007,707.86
Potatoes (Irish),7/1/2007,663.16
Potatoes (Irish),8/1/2007,800.82
Potatoes (Irish),9/1/2007,772.69
Potatoes (Irish),10/1/2007,1093.5725
Potatoes (Irish),11/1/2007,1059.255
Potatoes (Irish),12/1/2007,989.1166667
Potatoes (Irish),1/1/2008,1158.78
Potatoes (Irish),2/1/2008,1065.97
Potatoes (Irish),3/1/2008,1463.7
Potatoes (Irish),4/1/2008,1557.5
Potatoes (Irish),5/1/2008,1102.33
Potatoes (Irish),6/1/2008,1125.15
Potatoes (Irish),7/1/2008,1210.74
Potatoes (Irish),8/1/2008,954.6925
Potatoes (Irish),9/1/2008,1099.26
Potatoes (Irish),10/1/2008,1204.446667
Potatoes (Irish),12/1/2008,1310.18
Potatoes (Irish),1/1/2009,1230.55
Potatoes (Irish),2/1/2009,1604.855
Potatoes (Irish),3/1/2009,1812.236667
Potatoes (Irish),4/1/2009,2288.885
Potatoes (Irish),5/1/2009,2074.165
Potatoes (Irish),6/1/2009,1483.7475
Potatoes (Irish),7/1/2009,1347.77
Potatoes (Irish),8/1/2009,989.4375
Potatoes (Irish),9/1/2009,1427.77
Potatoes (Irish),10/1/2009,1543.883333
Potatoes (Irish),11/1/2009,1649.44
Potatoes (Irish),12/1/2009,1583.14
Potatoes (Irish),1/1/2010,1394.995
Potatoes (Irish),2/1/2010,729.99
Potatoes (Irish),3/1/2010,852.4033333
Potatoes (Irish),4/1/2010,887.215
Potatoes (Irish),5/1/2010,1133.696667
Potatoes (Irish),6/1/2010,1124.07
Potatoes (Irish),7/1/2010,1303.325
Potatoes (Irish),8/1/2010,1811.103333
Potatoes (Irish),9/1/2010,1768.7475
Potatoes (Irish),10/1/2010,1617.956667
Potatoes (Irish),11/1/2010,1533.605
Potatoes (Irish),12/1/2010,1517.77
Potatoes (Irish),1/1/2011,1755.363333
Potatoes (Irish),2/1/2011,1797.22
Potatoes (Irish),3/1/2011,3197.215
Potatoes (Irish),4/1/2011,2848.7
Potatoes (Irish),5/1/2011,2233.33
Potatoes (Irish),6/1/2011,1386.105
Potatoes (Irish),7/1/2011,1252.3575
Potatoes (Irish),8/1/2011,1562.49
Potatoes (Irish),9/1/2011,1414.806667
Potatoes (Irish),10/1/2011,2008.325
Potatoes (Irish),11/1/2011,1622.215
Potatoes (Irish),12/1/2011,1788.885
Potatoes (Irish),1/1/2012,1902.586667
Potatoes (Irish),2/1/2012,2094.436
Potatoes (Irish),3/1/2012,2478.3275
Potatoes (Irish),4/1/2012,2809.99
Potatoes (Irish),5/1/2012,2583.33
Potatoes (Irish),6/1/2012,2231.9375
Potatoes (Irish),7/1/2012,1724.066667
Potatoes (Irish),8/1/2012,1599.993333
Potatoes (Irish),10/1/2012,1997.77
Potatoes (Irish),11/1/2012,2526.38
Potatoes (Irish),12/1/2012,1883.325
Potatoes (Irish),1/1/2013,2141.105
Potatoes (Irish),2/1/2013,1523.146667
Potatoes (Irish),3/1/2013,2029.16
Potatoes (Irish),4/1/2013,2222.22
Potatoes (Irish),5/1/2013,1737.216667
Potatoes (Irish),6/1/2013,2030.555
Potatoes (Irish),7/1/2013,1467.77
Potatoes (Irish),8/1/2013,1916.655
Potatoes (Irish),9/1/2013,1918.045
Potatoes (Irish),10/1/2013,1870.2675
Potatoes (Irish),11/1/2013,1848.7
Potatoes (Irish),12/1/2013,1917.03
Potatoes (Irish),1/1/2014,1624.44
Potatoes (Irish),2/1/2014,1869.715
Potatoes (Irish),3/1/2014,1835.643333
Potatoes (Irish),4/1/2014,2087.495
Potatoes (Irish),5/1/2014,2497.22
Potatoes (Irish),6/1/2014,1892.495
Potatoes (Irish),7/1/2014,1468.245
Potatoes (Irish),8/1/2014,1902.77
Potatoes (Irish),9/1/2014,1733.513333
Potatoes (Irish),10/1/2014,1791.32
Potatoes (Irish),11/1/2014,1882.405
Potatoes (Irish),12/1/2014,1763.88
Potatoes (Irish),1/1/2015,1294.855
Potatoes (Irish),2/1/2015,1528.693333
Potatoes (Irish),3/1/2015,1382.666667
Potatoes (Irish),4/1/2015,1636.356667
Potatoes (Irish),5/1/2015,1841.053333
Potatoes (Irish),6/1/2015,1411.06
Potatoes (Irish),7/1/2015,984.84
Potatoes (Irish),8/1/2015,1700
Potatoes (Irish),9/1/2015,2406.666667
Potatoes (Irish),10/1/2015,2942
Potatoes (Irish),11/1/2015,2474
Potatoes (Irish),12/1/2015,2864
Potatoes (Irish),1/1/2016,2695
Potatoes (Irish),2/1/2016,1693
Potatoes (Irish),3/1/2016,2929.915
Potatoes (Irish),4/1/2016,2730
Potatoes (Irish),5/1/2016,3041.25
Potatoes (Irish),6/1/2016,3500
Potatoes (Irish),7/1/2016,2677.265
Potatoes (Irish),8/1/2016,2531.734
Potatoes (Irish),9/1/2016,3030
Potatoes (Irish),10/1/2016,3038.333333
Potatoes (Irish),11/1/2016,2686.25
Potatoes (Irish),12/1/2016,2795.333333
Potatoes (Irish),1/1/2017,3079.5
Potatoes (Irish),2/1/2017,2817.8125
Potatoes (Irish),3/1/2017,3012.443333
Potatoes (Irish),4/1/2017,3250.14
Potatoes (Irish),5/1/2017,2983
Potatoes (Irish),6/1/2017,2156
Potatoes (Irish),7/1/2017,1746
Potatoes (Irish),8/1/2017,1734.666667
Potatoes (Irish),9/1/2017,1836
Potatoes (Irish),10/1/2017,2134.165
Potatoes (Irish),11/1/2017,1909.2
Potatoes (Irish),12/1/2017,1737.605
Potatoes (Irish),1/1/2018,1595
Potatoes (Irish),2/1/2018,2485.8325
Potatoes (Irish),3/1/2018,2471.943333
Potatoes (Irish),4/1/2018,2294.27
Potatoes (Irish),5/1/2018,2835.666667
Potatoes (Irish),6/1/2018,2149
Potatoes (Irish),7/1/2018,2323.75
Potatoes (Irish),8/1/2018,3698.666667
Potatoes (Irish),9/1/2018,3024.375
Potatoes (Irish),10/1/2018,3316.666667
Potatoes (Irish),11/1/2018,2675
Potatoes (Irish),12/1/2018,3850
Potatoes (Irish),1/1/2019,1954.333333
Potatoes (Irish),2/1/2019,1556.916667
Potatoes (Irish),3/1/2019,1980
Potatoes (Irish),4/1/2019,2742.8125
Potatoes (Irish),5/1/2019,3895.5
Potatoes (Irish),6/1/2019,4350
Potatoes (Irish),7/1/2019,2680.8325
Potatoes (Irish),8/1/2019,1570.833333
Potatoes (Irish),9/1/2019,2380
Potatoes (Irish),10/1/2019,2513
Potatoes (Irish),11/1/2019,3693.335
Potatoes (Irish),12/1/2019,2281.875
Potatoes (Irish),1/1/2020,2020
Potatoes (Irish),2/1/2020,2616.666667
Potatoes (Irish),3/1/2020,2273.33
Potatoes (Irish),8/1/2020,61
Potatoes (Irish),1/1/2021,50
Potatoes (Irish),2/1/2021,58.338
Potatoes (Irish),3/1/2021,56.988
Potatoes (Irish),4/1/2021,58.45294118
Potatoes (Irish),5/1/2021,55.26941176
Potatoes (Irish),6/1/2021,59.41769231
Potatoes (Irish),7/1/2021,55.17176471
Potatoes (Irish),8/1/2021,56.255
Potatoes (Irish),9/1/2021,50.62538462
Potatoes (Irish),10/1/2021,52.319375
Potatoes (Irish),11/1/2021,63.23294118
Potatoes (Irish),12/1/2021,58.3725
Potatoes (Irish),1/1/2022,57.893
Potatoes (Irish),2/1/2022,63.95571429
Potatoes (Irish),3/1/2022,100
Potatoes (Irish),11/1/2022,50
Potatoes (Irish),1/1/2023,78.696
Potatoes (Irish),2/1/2023,75.68571429
Potatoes (Irish),3/1/2023,82.8425
Potatoes (Irish),4/1/2023,87.33
Potatoes (Irish),5/1/2023,109.5233333
Potatoes (Irish),6/1/2023,68.7775
Potatoes (Irish),7/1/2023,58.035
Potatoes (Irish),8/1/2023,50
Potatoes (Irish),10/1/2023,78.46
Potatoes (Irish),11/1/2023,110.65
Potatoes (Irish),12/1/2023,87.07375
Potatoes (Irish),1/1/2024,70.34333333
Potatoes (Irish),2/1/2024,65.33833333
Potatoes (Irish),3/1/2024,75.968
Potatoes (Irish),4/1/2024,102.332
Potatoes (Irish),5/1/2024,85.36125
Potatoes (Irish),6/1/2024,80.40333333
Potatoes (Irish),7/1/2024,86.975
Potatoes (Irish),8/1/2024,71.16
Potatoes (Irish),9/1/2024,77.12
Potatoes (Irish),10/1/2024,71.86666667
Potatoes (Irish),11/1/2024,79.078
Potatoes (Irish),12/1/2024,76.237
Potatoes (Irish),1/1/2025,69.994
Potatoes (Irish),2/1/2025,81.06666667
Potatoes (Irish),3/1/2025,87.029
"Potatoes (Irish, Red)",1/1/2021,1800
"Potatoes (Irish, Red)",2/1/2021,1435
"Potatoes (Irish, Red)",3/1/2021,1760.833333
"Potatoes (Irish, Red)",4/1/2021,2370.5
"Potatoes (Irish, Red)",6/1/2021,2102.4
"Potatoes (Irish, Red)",7/1/2021,1462.357143
"Potatoes (Irish, Red)",8/1/2021,1430
"Potatoes (Irish, Red)",9/1/2021,1330.25
"Potatoes (Irish, Red)",10/1/2021,1548
"Potatoes (Irish, Red)",11/1/2021,1394.165
"Potatoes (Irish, Red)",12/1/2021,2001.166667
"Potatoes (Irish, Red)",1/1/2022,1908.75
"Potatoes (Irish, Red)",2/1/2022,3151.25
"Potatoes (Irish, Red)",3/1/2022,2073.75
"Potatoes (Irish, Red)",5/1/2022,3104.443333
"Potatoes (Irish, Red)",6/1/2022,3079.333333
"Potatoes (Irish, Red)",7/1/2022,2719.333333
"Potatoes (Irish, Red)",8/1/2022,1855
"Potatoes (Irish, Red)",9/1/2022,2533.446667
"Potatoes (Irish, Red)",10/1/2022,2710.6
"Potatoes (Irish, Red)",11/1/2022,2950.4
"Potatoes (Irish, Red)",12/1/2022,3037.5
"Potatoes (Irish, Red)",1/1/2023,2364
"Potatoes (Irish, Red)",2/1/2023,3298.61
"Potatoes (Irish, Red)",3/1/2023,3325
